#key=_id
#ltable=POINTER
#rtable=POINTER
#foreign_key_ltable=ltable.id
#foreign_key_rtable=rtable.id
_id,ltable.id,rtable.id,ltable.bike_name,ltable.city_posted,ltable.km_driven,ltable.price,ltable.color,rtable.bike_name,rtable.city_posted,rtable.km_driven,rtable.price,rtable.color
288628,36791,16676,Bajaj Pulsar 150cc Dtsi,Delhi,45000,25000,Black,Bajaj Pulsar 150 Kick Start,Delhi,45000,35000,black
290212,36791,33902,Bajaj Pulsar 150cc Dtsi,Delhi,45000,25000,Black,Bajaj Pulsar 150 DTS- i Kick Start,Delhi,45000,40000,RED
301606,36795,17447,Bajaj Avenger 220,Delhi,14500,64000,Blue,Bajaj Avenger 220 DTS- i,Delhi,15400,55000,rED
303943,36796,7304,Bajaj Pulsar 220F Dtsi,Delhi,24000,40000,Red,Bajaj Pulsar 180 DTS- i Standard,Delhi,23000,40000,Black
304168,36796,9972,Bajaj Pulsar 220F Dtsi,Delhi,24000,40000,Red,Bajaj Pulsar 150 DTS- i Standard,Delhi,25000,35000,Black
305185,36796,21158,Bajaj Pulsar 220F Dtsi,Delhi,24000,40000,Red,Bajaj Pulsar 150 DTS- i Standard,Delhi,25000,30000,Black
306108,36796,31649,Bajaj Pulsar 220F Dtsi,Delhi,24000,40000,Red,Bajaj Pulsar 180 DTS- i Standard,Delhi,23000,35000,Blue
307203,36797,7711,Bajaj Pulsar 150cc Dtsi,Delhi,70000,25000,Red,Bajaj Pulsar 150 DTS- i Standard,Delhi,71000,8000,black
307897,36797,15496,Bajaj Pulsar 150cc Dtsi,Delhi,70000,25000,Red,Bajaj Pulsar 150 DTS- i Standard,Delhi,70000,22000,BLACK
308441,36797,21575,Bajaj Pulsar 150cc Dtsi,Delhi,70000,25000,Red,Bajaj Pulsar 150 Kick Start,Delhi,69000,20000,red
310714,36798,11159,Bajaj Pulsar 180cc Dtsi,Delhi,26000,28500,Black,Bajaj Pulsar 220 DTS-i Standard,Delhi,26250,47000,black
310785,36798,11869,Bajaj Pulsar 180cc Dtsi,Delhi,26000,28500,Black,Bajaj Pulsar 150 DTS- i Kick Start,Delhi,26000,40000,Black
312663,36798,32602,Bajaj Pulsar 180cc Dtsi,Delhi,26000,28500,Black,Bajaj Pulsar 220 DTS-i Standard,Delhi,25000,28000,Black
312978,36798,35476,Bajaj Pulsar 180cc Dtsi,Delhi,26000,28500,Black,Bajaj Pulsar 180 DTS- i Standard,Delhi,25000,30000,Red
315248,36799,25944,Bajaj Pulsar 150cc Dtsi,Delhi,61000,24000,Black,Bajaj Pulsar 150 DTS- i Standard,Delhi,60000,35000,black
318007,36800,20214,Hero Honda Hunk,Delhi,26090,18000,Red&Black,Hero Honda Hunk Standard,Delhi,26000,35000,red
318181,36800,22276,Hero Honda Hunk,Delhi,26090,18000,Red&Black,Hero Honda CBZ extreme Self,Delhi,26000,37000,Black
323501,36882,9678,Royal Enfield Bullet Electra Twinspark,Delhi,25000,89999,Silver,Royal Enfield Bullet Electra Twinspark Disc/Electric start,Delhi,25000,68000,Silver
333133,36887,9123,Yamaha FZ16,Delhi,29000,36000,Black,Yamaha Fazer Standard,Delhi,30000,50000,blue
333464,36887,13028,Yamaha FZ16,Delhi,29000,36000,Black,Yamaha FZ S Standard,Delhi,29000,40000,red & gray
333606,36887,14357,Yamaha FZ16,Delhi,29000,36000,Black,Yamaha YBR 110 Standard,Delhi,29000,20000,Red & Black
333700,36887,15372,Yamaha FZ16,Delhi,29000,36000,Black,Yamaha YZF R15 V1,Delhi,30000,60000,black
334244,36887,21472,Yamaha FZ16,Delhi,29000,36000,Black,Yamaha Fazer Standard,Delhi,30000,45000,Black
334739,36887,27444,Yamaha FZ16,Delhi,29000,36000,Black,Yamaha FZ16 Standard,Delhi,28000,35000,black
334754,36887,27559,Yamaha FZ16,Delhi,29000,36000,Black,Yamaha FZ16 Standard,Delhi,28940,37000,Red black grey
334772,36887,27716,Yamaha FZ16,Delhi,29000,36000,Black,Yamaha FZ S Standard,Delhi,28000,40000,black and green
334779,36887,27774,Yamaha FZ16,Delhi,29000,36000,Black,Yamaha FZ16 Standard,Delhi,28940,35000,Red black grey
335136,36887,31503,Yamaha FZ16,Delhi,29000,36000,Black,Yamaha Fazer Standard,Delhi,30000,45000,Black
335457,36887,34599,Yamaha FZ16,Delhi,29000,36000,Black,Yamaha FZ16 Standard,Delhi,30000,30000,black
339600,36919,9305,Bajaj Discover 100,Delhi,35000,24999,BlackAndRed,Bajaj Discover 150 Standard,Delhi,35000,25000,B D Red
341305,36919,28534,Bajaj Discover 100,Delhi,35000,24999,BlackAndRed,Bajaj Discover 150 Standard,Delhi,34000,31000,Black
341569,36919,31217,Bajaj Discover 100,Delhi,35000,24999,BlackAndRed,Bajaj Discover 150 Standard,Delhi,35000,33000,black & blue
345761,36921,5474,Bajaj Pulsar 150cc Dtsi,Delhi,15000,44000,Blue,Bajaj Pulsar 220F Standard,Delhi,14000,67000,black
347186,36921,21812,Bajaj Pulsar 150cc Dtsi,Delhi,15000,44000,Blue,Bajaj Pulsar NS200 Standard,Delhi,16000,65000,yellow
347304,36921,23333,Bajaj Pulsar 150cc Dtsi,Delhi,15000,44000,Blue,Bajaj Pulsar 200 Standard,Delhi,16000,60000,black
347325,36921,23587,Bajaj Pulsar 150cc Dtsi,Delhi,15000,44000,Blue,Bajaj Pulsar 180 DTS- i Standard,Delhi,15000,60000,blue
347910,36921,30060,Bajaj Pulsar 150cc Dtsi,Delhi,15000,44000,Blue,Bajaj Pulsar NS200 Standard,Delhi,16000,64999,red
348138,36921,32357,Bajaj Pulsar 150cc Dtsi,Delhi,15000,44000,Blue,Bajaj Pulsar 220 Fi Standard,Delhi,15000,72000,Red Solo
348281,36921,33724,Bajaj Pulsar 150cc Dtsi,Delhi,15000,44000,Blue,Bajaj Pulsar AS150 Standard,Delhi,15000,35000,black
348363,36921,34587,Bajaj Pulsar 150cc Dtsi,Delhi,15000,44000,Blue,Bajaj Pulsar NS200 Standard,Delhi,14000,70000,Blue
357263,36924,26670,Bajaj Discover 100,Delhi,1700,49000,Black,Bajaj Discover 125 ST Standard,Delhi,2346,42000,Brilliant Blue
357295,36924,26952,Bajaj Discover 100,Delhi,1700,49000,Black,Bajaj Discover 125 ST Standard,Delhi,2346,42000,Shining Bule
358509,36925,3701,Bajaj Pulsar 150cc Dtsi,Delhi,40000,9500,Blue,Bajaj Pulsar 150 DTS- i Standard,Delhi,40000,15000,black
359124,36925,11193,Bajaj Pulsar 150cc Dtsi,Delhi,40000,9500,Blue,Bajaj Pulsar 150 Kick Start,Delhi,40000,21000,Black
360784,36925,29673,Bajaj Pulsar 150cc Dtsi,Delhi,40000,9500,Blue,Bajaj Pulsar 150 Kick Start,Delhi,40000,15000,burgundy red
364939,36927,3545,Bajaj Pulsar 150cc Dtsi,Delhi,37000,24000,Black,Bajaj Pulsar 150 DTS- i Standard,Delhi,38000,23000,black
368583,36928,8494,Hero Honda Karizma R,Delhi,17000,29999,Black,Hero Karizma R,Delhi,17000,32000,red
369178,36928,15169,Hero Honda Karizma R,Delhi,17000,29999,Black,Hero Honda CBZ extreme Self,Delhi,17000,40000,Black
370222,36928,27199,Hero Honda Karizma R,Delhi,17000,29999,Black,Hero Honda Karizma ZMR Standard,Delhi,17000,41000,red+black
370532,36928,30376,Hero Honda Karizma R,Delhi,17000,29999,Black,Hero Honda Pleasure Standard,Delhi,17000,35000,gray
372638,36929,17777,Hero Honda Splendor Pro,Delhi,37000,31999,Black,Hero Honda CBZ extreme Self,Delhi,36000,39000,black
372648,36929,17863,Hero Honda Splendor Pro,Delhi,37000,31999,Black,Hero Honda Passion PRO Standard,Delhi,37000,32000,Black
373751,36929,30305,Hero Honda Splendor Pro,Delhi,37000,31999,Black,Hero Honda CBZ extreme Self,Delhi,36000,29000,Black
375018,36930,8278,Hero Honda Splendor Plus,Delhi,40000,30000,BlackAndBlue,Hero Splendor Plus Alloy,Delhi,40700,32000,BLACK
376312,36930,22799,Hero Honda Splendor Plus,Delhi,40000,30000,BlackAndBlue,Hero Honda Splendor PRO Self,Delhi,40000,38000,black
376401,36930,23979,Hero Honda Splendor Plus,Delhi,40000,30000,BlackAndBlue,Hero Honda CBZ extreme Self,Delhi,40000,50000,black
377151,36930,32080,Hero Honda Splendor Plus,Delhi,40000,30000,BlackAndBlue,Hero Honda Splendor Standard,Delhi,39000,25000,Blue black
382132,36932,15684,Hero Honda Passion Plus,Delhi,50000,22000,BlueAndBlack,Hero Honda Passion PRO Standard,Delhi,51000,26000,red
388547,36934,15250,Hero Honda Hunk,Delhi,50000,29000,Black,Hero Honda Karizma ZMR Standard,Delhi,50000,50000,White
390222,36934,33642,Hero Honda Hunk,Delhi,50000,29000,Black,Hero Honda Hunk Standard,Delhi,50000,35000,black
393546,36935,34665,Hero Honda Cbz Xtreme Kick Start,Delhi,21373,16000,Black,Honda CBF Stunner Kick,Delhi,21500,25000,Black
395712,36936,23384,Honda CB Dazzler Sports,Delhi,19000,30000,Black,Honda CBR250R Sports Red-STD,Delhi,18500,120000,red
395973,36936,26560,Honda CB Dazzler Sports,Delhi,19000,30000,Black,Honda CB Unicorn Dazzler Deluxe,Delhi,20000,45000,Black and Grey
398069,36937,13703,Royal Enfield Bullet 350 Twinspark,Delhi,11000,84999,Black,Royal Enfield Thunderbird Twinspark Standard,Delhi,10000,110000,Silver
399862,36937,33285,Royal Enfield Bullet 350 Twinspark,Delhi,11000,84999,Black,Royal Enfield Bullet 350 Standard,Delhi,12000,98000,silver
400099,36937,35396,Royal Enfield Bullet 350 Twinspark,Delhi,11000,84999,Black,Royal Enfield Electra 5 S Disc Self,Delhi,11500,110000,silver
411394,36947,18031,Honda Stunner CBF Self Disc Alloy,Delhi,40000,20999,Black,Hero Honda CBZ Self,Delhi,40000,25000,red
412596,36947,31631,Honda Stunner CBF Self Disc Alloy,Delhi,40000,20999,Black,Honda CBF Stunner Disc Self,Delhi,40000,30000,black
413020,36947,35557,Honda Stunner CBF Self Disc Alloy,Delhi,40000,20999,Black,Honda CBF Stunner Self,Delhi,40000,30000,black
413021,36947,35558,Honda Stunner CBF Self Disc Alloy,Delhi,40000,20999,Black,Honda CBF Stunner Disc Self,Delhi,40000,25000,BLACK
413368,36948,3701,Bajaj Pulsar 150cc Dtsi,Delhi,40000,10999,Black,Bajaj Pulsar 150 DTS- i Standard,Delhi,40000,15000,black
413983,36948,11193,Bajaj Pulsar 150cc Dtsi,Delhi,40000,10999,Black,Bajaj Pulsar 150 Kick Start,Delhi,40000,21000,Black
415643,36948,29673,Bajaj Pulsar 150cc Dtsi,Delhi,40000,10999,Black,Bajaj Pulsar 150 Kick Start,Delhi,40000,15000,burgundy red
416630,36964,4054,Hero Honda Karizma R,Delhi,16000,52499,White,Hero Karizma ZMR Standard,Delhi,17000,73000,white
416860,36964,6912,Hero Honda Karizma R,Delhi,16000,52499,White,Hero Karizma R,Delhi,16200,63000,black
418432,36964,24915,Hero Honda Karizma R,Delhi,16000,52499,White,Hero Honda Hunk Standard,Delhi,17000,50000,black
418529,36964,26109,Hero Honda Karizma R,Delhi,16000,52499,White,Hero Honda Karizma ZMR Standard,Delhi,15000,44000,Black
419680,36965,2257,Hero Honda Karizma R,Delhi,30000,18000,Red,Hero Karizma R,Delhi,29000,25000,Red
420865,36965,15760,Hero Honda Karizma R,Delhi,30000,18000,Red,Hero Honda CBZ extreme Self,Delhi,30000,19000,Silver
421087,36965,18164,Hero Honda Karizma R,Delhi,30000,18000,Red,Hero Honda Splendor Plus Drum,Delhi,30000,21000,blue blace
423852,36969,13358,Bajaj Discover 150 S Disc,Delhi,20000,21999,ZedBlack,Bajaj Discover 150 Standard,Delhi,20755,28000,blue black
433791,36972,15911,Yamaha Fazer Sport,Delhi,23000,49999,White,Yamaha FZ S Standard,Delhi,22000,60000,WHITE/RED
435022,36972,29901,Yamaha Fazer Sport,Delhi,23000,49999,White,Yamaha FZ S Standard,Delhi,24000,60000,Black and green
436781,36973,13563,Hero Honda Karizma R,Delhi,26000,24499,Red,Hero Honda CBZ extreme Self,Delhi,26000,35000,black
436961,36973,15334,Hero Honda Karizma R,Delhi,26000,24499,Red,Hero Honda CD Deluxe Standard,Delhi,25260,23000,Black
439392,36974,6031,Bajaj Discover 100,Delhi,28000,21999,BlackNRed,Bajaj Discover 100 5 Speed,Delhi,27609,25000,black
440234,36974,15837,Bajaj Discover 100,Delhi,28000,21999,BlackNRed,Bajaj Discover 150 Standard,Delhi,29000,30000,black & blue
440750,36974,21599,Bajaj Discover 100,Delhi,28000,21999,BlackNRed,Bajaj Discover 150 Standard,Delhi,28000,35000,Black/Red
448119,37000,31824,Hero Honda Karizma Zmr Pgm Fi,Delhi,9000,59000,RedAndBlack,Hero Karizma 2014 R,Delhi,9070,70000,Black
448121,37000,31842,Hero Honda Karizma Zmr Pgm Fi,Delhi,9000,59000,RedAndBlack,Hero Honda Splendor PRO Self,Delhi,10000,45000,black
452155,37018,4384,Bajaj Pulsar 180cc Dtsi,Delhi,20300,55000,Blue,Bajaj Pulsar 135 LS Standard,Delhi,20000,43000,red
453352,37018,18115,Bajaj Pulsar 180cc Dtsi,Delhi,20300,55000,Blue,Bajaj Pulsar 150 DTS- i Standard,Delhi,19800,50000,black
453750,37018,22666,Bajaj Pulsar 180cc Dtsi,Delhi,20300,55000,Blue,Bajaj Pulsar 220 Fi Standard,Delhi,20000,70000,red
454736,37018,33416,Bajaj Pulsar 180cc Dtsi,Delhi,20300,55000,Blue,Bajaj Pulsar 150 DTS- i Standard,Delhi,21000,42000,Black
454824,37018,34315,Bajaj Pulsar 180cc Dtsi,Delhi,20300,55000,Blue,Bajaj Pulsar NS200 Standard,Delhi,20213,50000,black
466536,37028,21203,Honda CB Twister Self Drum Alloy,Delhi,33000,27500,Black,Honda CB Twister Disc/Electric start,Delhi,32000,35000,Red & Black
466829,37028,24864,Honda CB Twister Self Drum Alloy,Delhi,33000,27500,Black,Honda CB Twister Drum/Electric start,Delhi,32500,35000,Red (Cherry)
466840,37028,24926,Honda CB Twister Self Drum Alloy,Delhi,33000,27500,Black,Honda CB Twister Disc/Electric start,Delhi,34000,30000,Black
467566,37028,32701,Honda CB Twister Self Drum Alloy,Delhi,33000,27500,Black,Honda CBF Stunner Disc Self,Delhi,33000,32000,yellow
470089,37029,25123,Bajaj Pulsar 150cc Dtsi,Delhi,36000,28000,Black,Bajaj Pulsar 180 DTS- i Standard,Delhi,35100,50000,RED
470342,37029,28062,Bajaj Pulsar 150cc Dtsi,Delhi,36000,28000,Black,Bajaj Pulsar 150 DTS- i Kick Start,Delhi,35000,30000,black
470464,37029,29228,Bajaj Pulsar 150cc Dtsi,Delhi,36000,28000,Black,Bajaj Pulsar 150 DTS- i Standard,Delhi,37000,40000,Black
470760,37029,32340,Bajaj Pulsar 150cc Dtsi,Delhi,36000,28000,Black,Bajaj Pulsar 220 DTS-i Standard,Delhi,35000,50000,Black
471552,37030,4850,Bajaj Avenger 220,Delhi,16000,67000,Blue,Bajaj Pulsar 220F Standard,Delhi,16000,60000,Black
474669,37031,3643,Bajaj Pulsar 150cc Dtsi,Delhi,18500,34000,Black,Bajaj Pulsar 180 DTS- i Standard,Delhi,19000,49000,Orange Metelic
474965,37031,7182,Bajaj Pulsar 150cc Dtsi,Delhi,18500,34000,Black,Bajaj Pulsar 220F Standard,Delhi,18000,63000,black & red
476966,37031,29835,Bajaj Pulsar 150cc Dtsi,Delhi,18500,34000,Black,Bajaj Pulsar 220F Standard,Delhi,17500,60000,black
477232,37031,32552,Bajaj Pulsar 150cc Dtsi,Delhi,18500,34000,Black,Bajaj Pulsar 150 Kick Start,Delhi,18000,55000,silver
477916,37032,3807,Bajaj Pulsar 220F Dtsi,Delhi,18000,50000,BlackNBlue,Bajaj Pulsar 135 LS Standard,Delhi,18500,50000,passon red
479484,37032,21732,Bajaj Pulsar 220F Dtsi,Delhi,18000,50000,BlackNBlue,Bajaj Pulsar 180 DTS- i Standard,Delhi,19000,60000,blue
479836,37032,26044,Bajaj Pulsar 220F Dtsi,Delhi,18000,50000,BlackNBlue,Bajaj Avenger 220 DTS- i,Delhi,19000,50000,BLACK
480529,37032,33195,Bajaj Pulsar 220F Dtsi,Delhi,18000,50000,BlackNBlue,Bajaj Avenger 220 DTS- i,Delhi,18000,60000,Black
482006,37042,14075,Hero Honda Cd Deluxe,Delhi,16900,29999,BlackNRed,Hero Honda CD Deluxe Standard,Delhi,16499,29000,blue
482425,37042,18551,Hero Honda Cd Deluxe,Delhi,16900,29999,BlackNRed,Hero Honda Hunk Standard,Delhi,16808,40000,Black
482668,37042,21102,Hero Honda Cd Deluxe,Delhi,16900,29999,BlackNRed,Hero Honda Passion PRO Standard,Delhi,17000,35000,black blue
483709,37042,32762,Hero Honda Cd Deluxe,Delhi,16900,29999,BlackNRed,Hero Honda Xtreme Standard,Delhi,16500,50000,Black
483840,37042,33981,Hero Honda Cd Deluxe,Delhi,16900,29999,BlackNRed,Hero Honda Passion PRO Standard,Delhi,17000,40000,Black
488771,37267,17419,Royal Enfield Bullet Electra Twinspark,Delhi,30000,84000,Silver,Royal Enfield Thunderbird 350 Disc,Delhi,30500,65000,Red
498443,37272,17277,Yamaha FZ16,Delhi,24000,35999,Red,Yamaha FZ16 Standard,Delhi,23000,42000,Red
499291,37272,27043,Yamaha FZ16,Delhi,24000,35999,Red,Yamaha Fazer Standard,Delhi,25000,40000,Black
499344,37272,27666,Yamaha FZ16,Delhi,24000,35999,Red,Yamaha SS 125 Standard,Delhi,25000,40000,Red
499645,37272,30718,Yamaha FZ16,Delhi,24000,35999,Red,Yamaha YZF R15 V1,Delhi,25000,65000,White Red
500199,37274,464,Bajaj Pulsar 150cc Dtsi,Delhi,14000,23000,Black,Bajaj Pulsar 150 DTS- i,Delhi,13000,20000,carry red
500757,37274,6883,Bajaj Pulsar 150cc Dtsi,Delhi,14000,23000,Black,Bajaj Pulsar 150 DTS- i Standard,Delhi,14500,37500,RED
508008,37278,15882,Yamaha FZ S,Delhi,12000,61999,Green,Yamaha YZF R15 V 2.0,Delhi,13000,120000,green LGM6
508174,37278,17788,Yamaha FZ S,Delhi,12000,61999,Green,Yamaha FZ S Standard,Delhi,12000,70000,Black & Orange
509156,37278,28902,Yamaha FZ S,Delhi,12000,61999,Green,Yamaha YZF R15 V1,Delhi,13000,80000,black
509228,37278,29732,Yamaha FZ S,Delhi,12000,61999,Green,Yamaha FZ S Standard,Delhi,12000,65000,Green
509888,37279,542,Bajaj Discover 150 F Disc,Delhi,30000,24999,GreenAndBlack,Bajaj Pulsar 150 DTS- i,Delhi,30000,45000,black
511418,37279,17949,Bajaj Discover 150 F Disc,Delhi,30000,24999,GreenAndBlack,Bajaj Discover 150 Standard,Delhi,30000,43000,Midnight Black Blue
511623,37279,20130,Bajaj Discover 150 F Disc,Delhi,30000,24999,GreenAndBlack,Bajaj Discover 100 4 Speed,Delhi,29000,36000,black
511664,37279,20638,Bajaj Discover 150 F Disc,Delhi,30000,24999,GreenAndBlack,Bajaj Discover 100 4 Speed,Delhi,31000,34000,BLACK+PINK
512761,37279,32829,Bajaj Discover 150 F Disc,Delhi,30000,24999,GreenAndBlack,Bajaj Pulsar 150 Kick Start,Delhi,31000,45000,Black
522274,37286,31162,Honda Stunner CBF Self Disc Alloy,Delhi,28000,32999,Yellow,Honda CBF Stunner Disc Self,Delhi,28900,24000,yellow
525189,37293,27979,Bajaj Discover 125 St,Delhi,22000,39500,Black,Bajaj Discover 125 ST Standard,Delhi,22000,37000,Red
525495,37293,31061,Bajaj Discover 125 St,Delhi,22000,39500,Black,Bajaj Discover 100 T Drum Brake,Delhi,21000,45000,black blue
534237,37296,20447,Royal Enfield Bullet 350 Twinspark,Delhi,1200,64000,Black,Royal Enfield Classic 350 Standard,Delhi,800,125000,black
534354,37296,21866,Royal Enfield Bullet 350 Twinspark,Delhi,1200,64000,Black,Royal Enfield Thunderbird 350 Disc Self,Delhi,1200,135000,LIGHTNING
534545,37296,24271,Royal Enfield Bullet 350 Twinspark,Delhi,1200,64000,Black,Royal Enfield Bullet 350 Twinspark Drum /Kick start,Delhi,1600,90000,black
534815,37296,27451,Royal Enfield Bullet 350 Twinspark,Delhi,1200,64000,Black,Royal Enfield Thunderbird 500 Standard,Delhi,1700,165000,Loghtning Green
535237,37296,31747,Royal Enfield Bullet 350 Twinspark,Delhi,1200,64000,Black,Royal Enfield Thunderbird 350 Disc,Delhi,2100,125000,blue
536194,37299,5862,Bajaj Pulsar 180cc Dtsi,Delhi,36000,31000,Silver,Bajaj Pulsar 180 DTS- i Standard,Delhi,35000,30000,ebony black
537360,37299,19396,Bajaj Pulsar 180cc Dtsi,Delhi,36000,31000,Silver,Bajaj Pulsar 150 DTS- i Standard,Delhi,35500,35500,Black
539831,37354,11159,Bajaj Pulsar 150cc Dtsi,Delhi,26000,25999,Black,Bajaj Pulsar 220 DTS-i Standard,Delhi,26250,47000,black
539902,37354,11869,Bajaj Pulsar 150cc Dtsi,Delhi,26000,25999,Black,Bajaj Pulsar 150 DTS- i Kick Start,Delhi,26000,40000,Black
541780,37354,32602,Bajaj Pulsar 150cc Dtsi,Delhi,26000,25999,Black,Bajaj Pulsar 220 DTS-i Standard,Delhi,25000,28000,Black
542095,37354,35476,Bajaj Pulsar 150cc Dtsi,Delhi,26000,25999,Black,Bajaj Pulsar 180 DTS- i Standard,Delhi,25000,30000,Red
543338,37374,14181,Hero Honda Cbz Xtreme Self Start,Delhi,25700,20000,Black,Hero Honda Karizma ZMR Standard,Delhi,26300,60000,White
543371,37374,14459,Hero Honda Cbz Xtreme Self Start,Delhi,25700,20000,Black,Hero Honda CBZ extreme Self,Delhi,26000,34000,black red
544030,37374,21783,Hero Honda Cbz Xtreme Self Start,Delhi,25700,20000,Black,Hero Honda Karizma ZMR Standard,Delhi,25000,45000,CandyRed
544904,37374,31642,Hero Honda Cbz Xtreme Self Start,Delhi,25700,20000,Black,Honda CBF Stunner Self,Delhi,26000,35000,Black
550111,37390,17681,Yamaha FZ16,Delhi,32000,35000,Black,Yamaha Fazer Standard,Delhi,31000,50000,Black
550238,37390,19165,Yamaha FZ16,Delhi,32000,35000,Black,Yamaha FZ S Standard,Delhi,33000,60000,black & green
551241,37390,30365,Yamaha FZ16,Delhi,32000,35000,Black,Yamaha Fazer Standard,Delhi,31000,40000,Black
552700,37391,10649,Yamaha FZ FI Version 2.0,Delhi,25000,40000,WhiteAndRed,Yamaha YZF R15 V 2.0,Delhi,24000,80000,red n white
561414,37394,35122,Yamaha YZF R15 Version 2.0,Delhi,1800,100000,Black,Yamaha YZF R15 V 2.0,Delhi,800,100000,Grey
561587,37395,1256,Yamaha FZ S,Delhi,12200,42000,GreenAndBlack,Yamaha YZF R15 V 2.0,Delhi,12000,85000,red & white
562142,37395,7785,Yamaha FZ S,Delhi,12200,42000,GreenAndBlack,Yamaha FZ S Standard,Delhi,12000,55000,Green+Black
562847,37395,15702,Yamaha FZ S,Delhi,12200,42000,GreenAndBlack,Yamaha SZ R Standard,Delhi,12000,42000,Blue
563078,37395,18208,Yamaha FZ S,Delhi,12200,42000,GreenAndBlack,Yamaha FZ S Standard,Delhi,12000,45500,green & black
563125,37395,18842,Yamaha FZ S,Delhi,12200,42000,GreenAndBlack,Yamaha FZ16 Standard,Delhi,12000,50000,black
563685,37395,25290,Yamaha FZ S,Delhi,12200,42000,GreenAndBlack,Yamaha SZ R Standard,Delhi,11500,35000,BLUE
567091,37396,27496,TVS Apache RTR 160,Delhi,11000,64999,Black,TVS Apache RTR 160 Rear Disc Brake,Delhi,10000,63000,white
573542,37398,27489,TVS Apache RTR 180,Delhi,30000,45000,White,TVS Apache RTR 160 Rear Disc Brake,Delhi,30000,50000,Green
577348,37399,33298,Royal Enfield Bullet Electra,Delhi,15000,75000,Red,Royal Enfield Bullet Electra Twinspark Disc/Electric start,Delhi,14500,83000,black
577576,37399,35320,Royal Enfield Bullet Electra,Delhi,15000,75000,Red,Royal Enfield Classic 500 Standard,Delhi,15500,120000,maroon
580023,37400,27715,Honda CBR 150R Standard,Delhi,4600,90000,Orange,TVS Jupiter Standard,Delhi,4700,49000,white
580335,37400,30855,Honda CBR 150R Standard,Delhi,4600,90000,Orange,Bajaj Pulsar 150 DTS- i Standard,Delhi,3900,60000,Red & Black
580668,37400,34230,Honda CBR 150R Standard,Delhi,4600,90000,Orange,Honda Activa Standard,Delhi,5500,45000,black
580735,37400,34816,Honda CBR 150R Standard,Delhi,4600,90000,Orange,Vespa S Standard,Delhi,5500,75000,Matte Black
584135,37403,867,Bajaj Pulsar 150cc Dtsi,Delhi,20000,19000,Black,Bajaj Pulsar 180 DTS- i,Delhi,20000,65000,silver
585889,37403,20664,Bajaj Pulsar 150cc Dtsi,Delhi,20000,19000,Black,Bajaj Pulsar 220 Fi Standard,Delhi,20000,45000,Red
587253,37403,35303,Bajaj Pulsar 150cc Dtsi,Delhi,20000,19000,Black,Bajaj Pulsar 220 DTS-i Standard,Delhi,21000,38000,Blue
591983,37405,16850,Hero Honda Hunk,Delhi,11500,32000,Black,Hero Honda Karizma Standard,Delhi,11200,55000,Black
592741,37405,25523,Hero Honda Hunk,Delhi,11500,32000,Black,Hero Honda Hunk Standard,Delhi,12000,42000,Silver
592889,37405,27264,Hero Honda Hunk,Delhi,11500,32000,Black,Hero Honda Passion PRO Standard,Delhi,12000,40000,Red &Black;
594231,37406,5379,Bajaj Pulsar 135,Delhi,22000,27000,Black,Bajaj Pulsar 180 DTS- i Standard,Delhi,21000,45000,red
594574,37406,9694,Bajaj Pulsar 135,Delhi,22000,27000,Black,Bajaj Pulsar 135 LS Standard,Delhi,21000,40000,Black
596062,37406,26674,Bajaj Pulsar 135,Delhi,22000,27000,Black,Bajaj Pulsar 135 LS Standard,Delhi,23000,35000,Red
596127,37406,27447,Bajaj Pulsar 135,Delhi,22000,27000,Black,Bajaj Pulsar 180 DTS- i Standard,Delhi,22000,40000,Black
596206,37406,28188,Bajaj Pulsar 135,Delhi,22000,27000,Black,Bajaj Pulsar 220F Standard,Delhi,23000,50000,red
596520,37406,31455,Bajaj Pulsar 135,Delhi,22000,27000,Black,Bajaj Pulsar 220 DTS-i Standard,Delhi,22000,65000,Black/blue
596566,37406,31878,Bajaj Pulsar 135,Delhi,22000,27000,Black,Bajaj Pulsar 220F Standard,Delhi,22000,55000,blue/black
598786,37407,20532,Honda CB Twister Self Disc Alloy,Delhi,33000,32000,REDMAROON,Honda CBF Stunner Self,Delhi,32000,30000,Black
600167,37407,35331,Honda CB Twister Self Disc Alloy,Delhi,33000,32000,REDMAROON,Honda CB Shine Electric Start/Disc/Alloy,Delhi,34000,32000,Black
600528,37408,3678,Bajaj Pulsar 220F Dtsi,Delhi,50000,24999,Black,Bajaj Pulsar 150 DTS- i Standard,Delhi,51000,45000,Black
600915,37408,8357,Bajaj Pulsar 220F Dtsi,Delhi,50000,24999,Black,Bajaj Pulsar 135 LS Standard,Delhi,50000,45000,Black
